message,is_otp,split
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,train
Your verification code is 900267.,1,train
Security code: 745544. Do not share.,1,train
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,0,train
Security code: 158054. Do not share.,1,train
Your verification code is 114817.,1,train
Security code: 604972. Do not share.,1,val
867328 is your OTP to log in.,1,train
Use 493940 to verify your account.,1,train
Enter 137275 to complete your login.,1,train
Security code: 596587. Do not share.,1,train
702113 is your OTP to log in.,1,train
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,0,train
Yunny i'm walking in citylink now ü faster come down... Me very hungry...,0,train
I wont touch you with out your permission.,0,train
Enter 318030 to complete your login.,1,train
Use 317749 to verify your account.,1,train
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0,train
Have you been practising your curtsey?,0,train
572292 is your OTP to log in.,1,train
204411 is your OTP to log in.,1,val
Your account will be locked. Enter 975930 at our fake portal.,1,val
Your verification code is 887562.,1,train
Your verification code is 710689.,1,val
Your verification code is 923073.,1,train
Use 596973 to verify your account.,1,train
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0,train
570135 is your OTP to log in.,1,train
Security code: 890156. Do not share.,1,train
Some of them told accenture is not confirm. Is it true.,0,train
Your verification code is 633491.,1,train
This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,0,train
Security code: 809599. Do not share.,1,train
Security code: 665573. Do not share.,1,train
"I'm not sure, I was just checking out what was happening around the area",0,val
Enter 367610 to complete your login.,1,train
926449 is your OTP to log in.,1,train
"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,train
No messages on her phone. I'm holding it now,0,train
"Okay, good, no problem, and thanx!",0,val
Enter 642115 to complete your login.,1,train
A guy who gets used but is too dumb to realize it.,0,train
Security code: 899775. Do not share.,1,val
Your verification code is 469499.,1,train
Use 981154 to verify your account.,1,train
Use 594408 to verify your account.,1,train
Enter 192165 to complete your login.,1,train
Get a loan approved instantly. Reply with 897587.,1,train
Use 619604 to verify your account.,1,train
Security code: 357481. Do not share.,1,train
Your verification code is 277159.,1,train
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,0,train
"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",0,train
Enter 414221 to complete your login.,1,train
Your account will be locked. Enter 399744 at our fake portal.,1,train
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,0,train
Send his number and give reply tomorrow morning for why you said that to him like that ok,0,train
Your verification code is 204947.,1,train
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,0,train
Use 887005 to verify your account.,1,val
Get a loan approved instantly. Reply with 411357.,1,train
Have you laid your airtel line to rest?,0,val
Good morning princess! How are you?,0,train
Security code: 180230. Do not share.,1,val
Security code: 224089. Do not share.,1,train
Security code: 216626. Do not share.,1,train
Enter 713313 to complete your login.,1,train
I'm always looking for an excuse to be in the city.,0,train
Security code: 299689. Do not share.,1,train
Enter 159526 to complete your login.,1,train
Use 345833 to verify your account.,1,train
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0,train
Your verification code is 853787.,1,train
Use 583783 to verify your account.,1,train
Enter 698655 to complete your login.,1,train
Dont pick up d call when something important is There to tell. Hrishi,0,train
Security code: 709982. Do not share.,1,val
Security code: 378327. Do not share.,1,train
Get a loan approved instantly. Reply with 103544.,1,train
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0,train
Use 405932 to verify your account.,1,train
Enter 891604 to complete your login.,1,train
Enter 300094 to complete your login.,1,train
Use 608986 to verify your account.,1,train
899698 is your OTP to log in.,1,train
Security code: 603364. Do not share.,1,train
Enter 996926 to complete your login.,1,train
2mro i am not coming to gym machan. Goodnight.,0,train
695692 is your OTP to log in.,1,val
Win a new iPhone by entering code 495845 here!,1,train
Win a new iPhone by entering code 566334 here!,1,train
No my mum went 2 dentist.,0,train
Roger that. We‘re probably going to rem in about 20,0,train
Can you do a mag meeting this avo at some point?,0,train
Security code: 211491. Do not share.,1,train
Enter 628900 to complete your login.,1,train
Enter 436874 to complete your login.,1,val
Your verification code is 583939.,1,train
Enter 157861 to complete your login.,1,train
Congratulations! You've won a free gift. Claim now using code 194488.,1,train
Use 281503 to verify your account.,1,train
Security code: 411240. Do not share.,1,train
Hey leave it. not a big deal:-) take care.,0,train
Your verification code is 147361.,1,train
Enter 592798 to complete your login.,1,train
Use 122441 to verify your account.,1,train
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,train
Oh ho. Is this the first time u use these type of words,0,val
Your verification code is 489306.,1,train
"I hav almost reached. Call, i m unable to connect u.",0,train
Use 388124 to verify your account.,1,train
Haha okay... Today weekend leh...,0,train
Enter 329621 to complete your login.,1,train
Your verification code is 767993.,1,train
Get a loan approved instantly. Reply with 905022.,1,train
Use 945578 to verify your account.,1,train
Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0,val
Use 120212 to verify your account.,1,train
768403 is your OTP to log in.,1,train
863362 is your OTP to log in.,1,train
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,train
Urgent: Your bank account is compromised. Call 928724 now.,1,train
Security code: 593518. Do not share.,1,train
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0,train
"Come to mu, we're sorting out our narcotics situation",0,train
Or just do that 6times,0,train
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,0,train
Security code: 227829. Do not share.,1,train
Well i know Z will take care of me. So no worries.,0,train
Your verification code is 870004.,1,train
Enter 704795 to complete your login.,1,train
Does she usually take fifteen fucking minutes to respond to a yes or no question,0,train
Use 301582 to verify your account.,1,train
Enter 763239 to complete your login.,1,train
448768 is your OTP to log in.,1,train
Enter 733872 to complete your login.,1,train
Call me when u're done...,0,train
When should I come over?,0,train
Still chance there. If you search hard you will get it..let have a try :),0,train
755667 is your OTP to log in.,1,train
262091 is your OTP to log in.,1,train
Use 892566 to verify your account.,1,train
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",0,train
103778 is your OTP to log in.,1,train
705348 is your OTP to log in.,1,train
Enter 595797 to complete your login.,1,train
756713 is your OTP to log in.,1,train
Enter 248766 to complete your login.,1,train
Enter 649800 to complete your login.,1,train
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",0,train
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,0,train
Use 256188 to verify your account.,1,train
Use 755038 to verify your account.,1,train
Security code: 642556. Do not share.,1,train
Your verification code is 752014.,1,train
Your account will be locked. Enter 784059 at our fake portal.,1,train
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0,train
Use 437871 to verify your account.,1,train
"Dad wanted to talk about the apartment so I got a late start, omw now",0,train
Security code: 854111. Do not share.,1,train
Your verification code is 141565.,1,train
533872 is your OTP to log in.,1,train
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",0,train
Use 772369 to verify your account.,1,train
"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",0,val
Enter 577930 to complete your login.,1,train
"* Was really good to see you the other day dudette, been missing you!",0,train
741944 is your OTP to log in.,1,train
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0,train
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0,train
Your verification code is 110669.,1,train
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0,train
I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,0,train
Daddy will take good care of you :),0,train
Your verification code is 618891.,1,train
Your verification code is 247914.,1,train
Security code: 762181. Do not share.,1,train
Enter 829402 to complete your login.,1,train
Get a loan approved instantly. Reply with 701521.,1,train
Your account will be locked. Enter 604234 at our fake portal.,1,train
